Timestamp,N,P,K,pH,Temperature,Moisture (%),Rainfall (mm)
1/1/2024 12:00,177.9018426,158.9996819,198.7314282,6.115344519,32.3189358,43.10988297,35.90264664
1/1/2024 12:15,177.9171126,159.0458081,198.6901804,6.159892266,30.83226035,43.27842486,27.04329252
1/1/2024 12:30,177.8810683,159.022642,198.6710843,6.146602584,31.134926,43.31468571,15.68523975
1/1/2024 12:45,177.8274727,158.9947929,198.6138983,6.16009412,30.02935563,43.43831542,19.86588945
1/1/2024 13:00,177.836072,158.9334814,198.6017303,6.171965991,31.65224412,43.10056256,20.68372048
1/1/2024 13:15,177.7271954,158.87554,198.5798377,6.163769392,32.13246244,42.76624668,23.5431064
1/1/2024 13:30,177.6958628,158.7608861,198.5243242,6.150115535,30.53518357,43.5377913,23.27454442
1/1/2024 13:45,177.6197562,158.6529,198.5023844,6.170384768,31.23050982,44.18668925,42.87236212
1/1/2024 14:00,177.5426041,158.6446603,198.4109071,6.171216488,30.97816495,44.53145736,24.91253805
1/1/2024 14:15,177.4482746,158.6015298,198.3881328,6.198121713,33.08388208,44.0974996,47.02875761
1/1/2024 14:30,177.3724204,158.5156081,198.2693415,6.214592162,29.78140741,44.58706849,19.41668787
1/1/2024 14:45,177.3670166,158.5272395,198.2811707,6.205134098,32.01305324,44.1844353,16.90100216
1/1/2024 15:00,177.367447,158.5497795,198.2050553,6.198700739,29.69514719,44.84361592,39.45190665
1/1/2024 15:15,177.3463173,158.5689012,198.1800126,6.186205277,30.65416322,45.45672063,31.30120156
1/1/2024 15:30,177.265011,158.4776494,198.1316182,6.190503301,29.82460949,46.00666668,29.48065945
1/1/2024 15:45,177.2010688,158.5500463,198.0301482,6.189114465,29.80586954,46.65858434,40.13400095
1/1/2024 16:00,177.2254136,158.5199517,198.0452798,6.186257802,28.6412847,46.3779208,22.82764183
1/1/2024 16:15,177.2619376,158.5044214,197.9739708,6.180407568,27.89297153,46.95884617,20.9448787
1/1/2024 16:30,177.247732,158.4976831,197.9863045,6.184616172,27.76951095,47.4889791,25.81016034
1/1/2024 16:45,177.2041607,158.4325505,198.0177293,6.190448822,28.95024996,47.36337733,48.77481164
1/1/2024 17:00,177.213896,158.4141916,198.0500984,6.161853192,28.32782948,47.17366773,27.99509267
1/1/2024 17:15,177.1458299,158.3721541,198.0474951,6.148038883,26.55630846,47.03954186,22.68541299
1/1/2024 17:30,177.161692,158.2911998,198.0022104,6.143764406,28.88394186,46.8394373,45.75324907
1/1/2024 17:45,177.0791397,158.2586303,198.0780335,6.128492664,28.12051822,47.22902474,15.51185871
1/1/2024 18:00,177.1139429,158.2206244,198.0954058,6.139252565,26.97078903,47.21523243,47.68101108
1/1/2024 18:15,177.0538074,158.2745158,198.0576445,6.16475861,26.63310584,46.92480679,25.72374448
1/1/2024 18:30,177.0199567,158.2405762,198.0418719,6.15900904,25.91327928,47.50224249,40.92405981
1/1/2024 18:45,176.9723899,158.253312,198.0107898,6.171739009,27.76255929,47.38008577,44.43079619
1/1/2024 19:00,176.9388499,158.159198,198.0382807,6.131718653,25.67617979,47.3704255,32.70343259
1/1/2024 19:15,176.903577,158.0672119,198.0064048,6.131605834,26.3882161,47.21332003,44.5092525
1/1/2024 19:30,176.7151992,158.1097557,197.9718947,6.152766054,25.51260877,47.15546773,39.46494137
1/1/2024 19:45,176.7741473,158.1345019,197.9585963,6.15379926,23.31008635,47.66887106,44.20376147
1/1/2024 20:00,176.7000367,158.0977424,198.0064808,6.161723667,23.93110957,47.19762651,37.28619317
1/1/2024 20:15,176.7388239,158.0699093,198.059862,6.179550271,22.79014851,47.47878263,38.24210408
1/1/2024 20:30,176.6248368,158.1422748,198.0858744,6.178908692,25.74661839,47.43207097,44.15407633
1/1/2024 20:45,176.6528412,158.0704628,198.0694172,6.192872714,24.74111918,47.01680398,26.6334049
1/1/2024 21:00,176.6358257,158.0836505,198.102354,6.207014231,21.85951617,47.69716215,45.84910541
1/1/2024 21:15,176.6944085,158.0691528,198.0484222,6.204829161,24.27911868,47.85957764,28.3818295
1/1/2024 21:30,176.612985,158.160182,198.0156616,6.197567024,22.56063561,47.99458864,12.26779316
1/1/2024 21:45,176.5532592,158.167097,197.8633263,6.1920002,22.89709829,48.36267006,45.89586688
1/1/2024 22:00,176.4882034,158.0670249,197.7570499,6.151457126,22.81099744,47.95892492,34.14452399
1/1/2024 22:15,176.4993333,158.1104422,197.7458707,6.178321239,22.47227774,48.04727506,16.37776625
1/1/2024 22:30,176.444323,158.0973442,197.7093601,6.148764095,21.25830057,48.32018305,36.08763141
1/1/2024 22:45,176.2851755,158.0297122,197.6584617,6.157206991,21.17756615,49.03289494,27.12124522
1/1/2024 23:00,176.2338134,157.9273722,197.6217071,6.173097129,22.82820318,48.83910024,20.3884432
1/1/2024 23:15,176.2498103,157.8345633,197.6422731,6.170576899,23.24606679,48.48987644,19.65268935
1/1/2024 23:30,176.2366403,157.8644599,197.6163969,6.17977122,22.54338937,48.13820516,28.96990062
1/1/2024 23:45,176.1817579,157.9401343,197.6268529,6.145782419,25.29461054,47.73351507,29.9932461
1/2/2024 0:00,176.1426587,157.9039573,197.6087956,6.150162642,22.52355118,47.93189286,36.33558237
1/2/2024 0:15,176.1682603,157.9358791,197.6011515,6.139673126,23.12469694,48.01485178,25.6619679
1/2/2024 0:30,176.0896915,157.9125654,197.5264794,6.154096704,23.36807873,48.13253875,26.30013168
1/2/2024 0:45,176.1213627,157.8921411,197.5038009,6.136269002,22.58062106,48.65754529,40.45796309
1/2/2024 1:00,176.0569238,157.9105926,197.5036149,6.136040792,22.34320713,49.19805016,43.51089264
1/2/2024 1:15,176.1957437,157.9135265,197.4351074,6.134396255,22.47349491,49.68410236,24.75663664
1/2/2024 1:30,176.1122897,157.9317654,197.3338779,6.143563768,22.67928884,49.66301157,36.41213788
1/2/2024 1:45,176.1352131,157.9096552,197.3986102,6.138581455,24.81864371,49.15762043,39.02002326
1/2/2024 2:00,176.2036464,157.8888385,197.5060773,6.151369835,23.12409252,49.29484576,23.49381501
1/2/2024 2:15,176.2362815,157.9443118,197.4979824,6.130411488,25.242709,48.82848782,18.9189323
1/2/2024 2:30,176.2132574,157.883436,197.4580905,6.132648478,25.88629612,48.3569134,48.05056678
1/2/2024 2:45,176.1998682,157.9241779,197.4915425,6.158767088,22.36954545,48.52451425,38.19214605
1/2/2024 3:00,176.1814295,157.8785691,197.4447261,6.152281739,24.29143454,48.5159204,46.67775569
1/2/2024 3:15,176.144725,157.8523374,197.3896894,6.136477632,24.23778354,49.1446502,28.15944792
1/2/2024 3:30,176.1108061,157.7867719,197.303049,6.090512677,23.04540439,49.34208013,34.21340282
1/2/2024 3:45,176.0740991,157.7955625,197.2543441,6.085909696,24.80477877,49.43544656,18.48124242
1/2/2024 4:00,176.122932,157.7193071,197.2450481,6.076529389,28.93856471,49.01961387,39.82594734
1/2/2024 4:15,176.1614232,157.7405438,197.1857934,6.089398526,24.17921513,49.36800337,20.30785825
1/2/2024 4:30,176.1278209,157.7477433,197.199175,6.098006125,25.37737528,49.92180171,49.49115994
1/2/2024 4:45,176.1996433,157.8972683,197.2591404,6.107344365,23.74638578,49.9591466,29.08322523
1/2/2024 5:00,176.1748828,157.9279745,197.2104372,6.116918983,27.60909269,49.52645275,42.00840732
1/2/2024 5:15,176.1680773,157.8156333,197.2148764,6.133899427,29.18147675,49.18103738,49.35592145
1/2/2024 5:30,176.0882083,157.6526994,197.2323941,6.126567135,26.27159114,49.71147536,48.78913375
1/2/2024 5:45,176.1488261,157.588135,197.2265884,6.108407245,26.83234473,49.9642388,36.09090218
1/2/2024 6:00,176.1334136,157.5305541,197.1728943,6.108331162,27.32274534,50.38898104,34.0778465
1/2/2024 6:15,176.1133299,157.4666218,197.087836,6.09426618,27.17232687,50.40159049,18.83399266
1/2/2024 6:30,176.0298495,157.3954422,197.0499529,6.076406408,28.39265179,50.06166926,41.23928547
1/2/2024 6:45,175.9384315,157.2216101,196.9941697,6.070393383,29.05378079,50.00310328,21.42700753
1/2/2024 7:00,175.8987554,157.0801411,196.9563845,6.071340465,30.01351628,50.33602222,38.37986962
1/2/2024 7:15,175.9053236,157.131972,196.9906779,6.073200311,29.39248608,50.10538234,45.6503932
1/2/2024 7:30,175.835509,157.1259774,196.9451217,6.106169483,29.69111689,49.77985365,10.47848599
1/2/2024 7:45,175.7635063,157.0748231,196.8787635,6.126207014,28.16816464,50.09583869,10.85649582
1/2/2024 8:00,175.6494489,157.0694754,196.9186018,6.15057525,31.54321421,49.93967006,25.59710247
1/2/2024 8:15,175.6500092,157.0980068,196.9947088,6.15757971,31.6515064,49.81558772,13.58991351
1/2/2024 8:30,175.5584961,157.0818486,197.0143906,6.144339847,30.2586979,50.09359754,18.31335587
1/2/2024 8:45,175.5060136,157.0463048,196.9811779,6.135934252,29.94498085,50.54278111,23.5447872
1/2/2024 9:00,175.5381552,156.9878798,196.9808878,6.146346867,32.90170023,50.37703522,48.02189437
1/2/2024 9:15,175.5146618,156.9337925,196.9981548,6.166082767,31.55181162,50.75020454,25.0346835
1/2/2024 9:30,175.5169239,156.9824313,197.0017219,6.135598916,34.29398295,50.3865838,16.41454782
1/2/2024 9:45,175.4792021,156.9210989,196.9223423,6.155451264,31.62914142,50.76289366,45.55542692
1/2/2024 10:00,175.4254216,156.8275214,196.9241532,6.130584421,31.90793797,51.24279174,44.56566703
1/2/2024 10:15,175.3506527,156.8471299,196.9076495,6.107397164,32.30592739,51.29335348,16.3278335
1/2/2024 10:30,175.3560747,156.8087324,196.8566791,6.092690741,34.4239115,50.93466695,33.05272599
1/2/2024 10:45,175.3878667,156.9088394,196.8193838,6.068045512,33.56381642,50.51702664,10.33477899
1/2/2024 11:00,175.4005149,156.9140453,196.7614842,6.07148809,32.70459649,50.81980216,28.25263637
1/2/2024 11:15,175.3335531,156.8942063,196.6738318,6.048916162,32.3404597,51.24778507,25.19817548
1/2/2024 11:30,175.2538225,156.8442227,196.6598207,6.06456827,33.21540414,51.0047194,33.3583361
1/2/2024 11:45,175.2824826,156.8135565,196.5997955,6.048567192,33.08071488,50.71128435,18.72868942
1/2/2024 12:00,175.2925848,156.7791826,196.614337,6.045812241,33.59129582,50.87106244,49.86431109
1/2/2024 12:15,175.193946,156.8120311,196.661239,6.036183084,34.30510896,51.37259045,25.92692891
1/2/2024 12:30,175.1421453,156.8359673,196.646358,6.042983617,32.94761157,51.79302405,20.15800967
1/2/2024 12:45,175.0987402,156.8183454,196.5829446,6.025699263,32.6746915,51.87950989,35.56881788
1/2/2024 13:00,175.0678706,156.8005844,196.5248518,6.008811914,34.34890114,51.65922679,33.06964508
1/2/2024 13:15,175.0997323,156.7649724,196.4341641,5.988193033,35.05659608,51.12133989,37.68053562
1/2/2024 13:30,175.0448136,156.7721885,196.4492933,5.982712747,33.78085459,51.50784105,46.96258708
1/2/2024 13:45,174.9953505,156.7479468,196.462326,5.996985542,32.77082301,51.40370727,36.20317921
1/2/2024 14:00,175.00833,156.6047098,196.5121427,5.986552287,31.95474093,51.6539108,28.56524751
1/2/2024 14:15,174.9859674,156.7064803,196.4911747,5.993897712,32.94122286,51.17074613,48.07152426
1/2/2024 14:30,175.0071078,156.5941166,196.4569983,5.995668726,33.48138883,50.72230451,13.12420748
1/2/2024 14:45,174.9712204,156.5568279,196.4378285,5.996152044,32.46754912,50.99891669,21.41511819
1/2/2024 15:00,174.9506085,156.5524936,196.3710148,6.0226971,31.25464757,51.22537896,42.1463594
1/2/2024 15:15,175.0182195,156.5670813,196.3348893,6.001969132,33.04077834,50.88078463,31.80897677
1/2/2024 15:30,174.995214,156.5685277,196.2901008,6.014076153,33.62140763,50.4558026,45.79743724
1/2/2024 15:45,174.9422125,156.462639,196.1760525,6.006437645,32.65401653,50.42365928,32.40016645
1/2/2024 16:00,174.9175827,156.3626171,196.0714947,6.009370133,30.02004455,50.86197677,22.37205733
1/2/2024 16:15,174.8446605,156.3593609,195.9844839,6.0096489,30.34897932,50.99757771,14.42583392
1/2/2024 16:30,174.7766969,156.3363328,195.9152782,6.016061596,29.71783006,50.76216831,23.73483747
1/2/2024 16:45,174.6707064,156.2743286,195.8110403,6.012272708,30.23399982,50.38623724,33.97656829
1/2/2024 17:00,174.5864734,156.317508,195.733574,6.005799137,29.826881,50.50371506,30.35251024
1/2/2024 17:15,174.5330642,156.3834525,195.6677958,5.996587306,29.9905796,50.74960128,19.8970134
1/2/2024 17:30,174.6189023,156.3605297,195.6643509,6.022889003,29.00915394,50.3777028,38.65491892
1/2/2024 17:45,174.7180864,156.3315356,195.6681515,6.004223505,29.84674196,50.22555094,38.01717758
1/2/2024 18:00,174.712428,156.3061041,195.5552802,6.014405941,27.80348858,50.22160527,40.09630571
1/2/2024 18:15,174.7201054,156.3234085,195.526709,5.994819342,27.23465162,50.40498819,47.36765079
1/2/2024 18:30,174.766425,156.3111053,195.4145295,6.011833916,29.70334367,49.90822308,19.78105726
1/2/2024 18:45,174.7984828,156.2115706,195.3186229,6.005889143,28.38546324,49.77585156,21.22422964
1/2/2024 19:00,174.7936688,156.1641747,195.4037874,6.023614377,25.96434399,50.0161484,36.9786752
1/2/2024 19:15,174.7257739,156.0438949,195.3193343,5.992322642,28.05284202,49.84641339,14.42699916
1/2/2024 19:30,174.7485214,156.1034614,195.2398486,5.987022437,27.74500017,49.74445799,25.12151618
1/2/2024 19:45,174.6823054,156.0311262,195.1002821,5.959917757,27.48684246,49.57401533,46.41086224
1/2/2024 20:00,174.6244866,155.9378232,195.1361211,5.969807318,25.89264298,49.24055645,25.64443893
1/2/2024 20:15,174.6256741,155.9343803,195.1528493,5.983949856,26.39686348,48.91435101,23.73662949
1/2/2024 20:30,174.5581677,155.856167,195.1795415,5.978264612,24.6431044,49.20730415,22.15878417
1/2/2024 20:45,174.5563134,155.8380384,195.0729697,5.968090465,25.94367416,49.03521343,26.46750498
1/2/2024 21:00,174.5753274,155.7198962,194.9963566,5.958235907,25.45896889,48.75830139,25.24750168
1/2/2024 21:15,174.6842346,155.729457,194.9471056,5.962645225,25.55020253,49.36697729,32.09720668
1/2/2024 21:30,174.6888616,155.7014442,194.9428626,5.956606681,24.34619831,49.64732104,31.41052072
1/2/2024 21:45,174.6528073,155.5890801,194.898713,5.943591672,24.24134494,50.05844885,33.88569395
1/2/2024 22:00,174.5887748,155.5388084,194.8766017,5.944720763,22.50293918,50.58715902,42.59922341
1/2/2024 22:15,174.5045839,155.4640375,194.9200608,5.924251418,24.65496445,50.21294963,40.92850155
1/2/2024 22:30,174.519457,155.4251198,194.9167253,5.905848113,25.18926812,49.69907628,27.46695929
1/2/2024 22:45,174.4137862,155.3381373,194.8876575,5.945127168,22.91678713,50.01966121,29.6176901
1/2/2024 23:00,174.4395624,155.3584541,195.0141908,5.923530997,21.27907277,50.19493211,41.23456226
1/2/2024 23:15,174.3636508,155.3099809,195.0003797,5.932207572,22.93677958,50.38122152,32.659113
1/2/2024 23:30,174.3278271,155.259163,195.0182222,5.956403857,24.79354792,50.23143613,16.84486489
1/2/2024 23:45,174.2996383,155.1710753,195.0381978,5.946549959,23.77516451,49.75743056,45.75628426
1/3/2024 0:00,174.2508579,155.1846569,195.025343,5.953489685,23.15666565,49.79099905,24.46565782
1/3/2024 0:15,174.2117772,155.2155762,194.9567602,5.951014997,23.36555622,49.48148137,39.95583198
1/3/2024 0:30,174.2412872,155.2004875,194.9823751,5.935429456,23.3832671,49.83897706,23.95963708
1/3/2024 0:45,174.1690787,155.1496236,194.9923725,5.908524528,23.91243186,50.08908934,36.12264011
1/3/2024 1:00,174.1524056,155.0470362,194.996565,5.924989865,23.47057822,50.31020972,49.54178077
1/3/2024 1:15,174.1017137,155.0923859,194.9672795,5.949473296,22.29726497,50.53799856,12.22340397
1/3/2024 1:30,174.0349059,155.0465372,194.8477173,5.908430093,23.94146624,51.08667886,37.2631273
1/3/2024 1:45,174.0174695,155.0030551,194.8372492,5.875504796,23.92104136,50.77372426,28.51839262
1/3/2024 2:00,173.9963975,154.999379,194.8551303,5.853610124,24.87657594,50.5155405,46.89564416
1/3/2024 2:15,173.9576615,154.9473939,194.7671419,5.85462171,26.04292992,50.34096933,13.77971473
1/3/2024 2:30,173.8838359,154.9474678,194.6608538,5.815298371,24.36275599,50.13571082,45.06430942
1/3/2024 2:45,173.9006259,154.9793042,194.6115296,5.794361413,24.83014531,50.35285021,46.78317105
1/3/2024 3:00,173.8330954,154.8844015,194.5303502,5.806478005,27.37054648,49.86685875,14.40527753
1/3/2024 3:15,173.9025425,154.9311606,194.5652055,5.813187079,26.26690999,49.61148103,10.49833647
1/3/2024 3:30,173.9393794,154.9184682,194.6447176,5.825764281,26.79140876,49.65429424,34.56250713
1/3/2024 3:45,173.9740119,154.8837295,194.6471321,5.832817643,26.3094868,49.19080841,20.3582437
1/3/2024 4:00,173.9969665,154.897261,194.6866556,5.867001373,26.00971106,48.74418268,22.60345817
1/3/2024 4:15,173.9788944,154.9303181,194.5786165,5.846235365,25.68830436,48.96141956,32.65723597
1/3/2024 4:30,173.8693695,154.8287805,194.6092398,5.828854639,25.41031315,49.12525456,23.97284259
1/3/2024 4:45,173.9434225,154.8318454,194.4741349,5.845097606,26.51126872,49.34237883,47.40435945
1/3/2024 5:00,173.917487,154.9153966,194.4646955,5.823642234,28.24630121,49.47342347,24.99242526
1/3/2024 5:15,173.8335858,154.8783965,194.4130382,5.792536226,28.68117563,49.12788903,31.53428627
1/3/2024 5:30,173.8104623,154.8495053,194.420014,5.831472937,27.51260389,49.19059078,14.40466975
1/3/2024 5:45,173.8478671,154.8380928,194.3667093,5.820794656,26.80512394,49.57919385,15.3570305
1/3/2024 6:00,173.7685329,154.7593706,194.3768349,5.809539366,29.52989459,49.1292515,25.76924873
1/3/2024 6:15,173.7370147,154.6842908,194.2850367,5.804038064,30.65888656,48.96491504,23.1735172
1/3/2024 6:30,173.6477767,154.7159686,194.279167,5.80387775,31.2406588,48.52686694,27.63587694
1/3/2024 6:45,173.6576267,154.6924481,194.263585,5.801111737,28.83692487,49.01357574,27.57342592
1/3/2024 7:00,173.7233012,154.7277465,194.2604016,5.811142934,29.89752225,49.55338521,18.88132385
1/3/2024 7:15,173.7416167,154.7874428,194.2009756,5.804573743,30.03652543,49.71841673,38.33849392
1/3/2024 7:30,173.7808811,154.7687975,194.1055985,5.816176901,31.20592597,49.98181454,35.16678925
1/3/2024 7:45,173.8569263,154.8038363,194.0812332,5.802930094,29.66982265,49.50570591,17.93415518
1/3/2024 8:00,173.8483175,154.843777,193.9635748,5.789041246,30.89027998,49.60680082,35.51739977
1/3/2024 8:15,173.8637212,154.857055,193.9381706,5.807580374,33.47602133,49.3139345,26.66085572
1/3/2024 8:30,173.8069796,154.924925,193.954862,5.81219111,31.6489657,49.34470478,30.63049694
1/3/2024 8:45,173.6713563,154.9518973,194.0526161,5.805949741,30.92941229,49.87326989,15.67210405
1/3/2024 9:00,173.6939969,154.8867628,194.009406,5.785991563,31.73957209,50.20022881,34.78527005
1/3/2024 9:15,173.571682,154.7686778,194.0860784,5.787168144,32.67599386,50.50428521,18.74237165
1/3/2024 9:30,173.4624287,154.6707755,194.1020955,5.796381786,34.02357089,50.83467525,11.62828694
1/3/2024 9:45,173.4838586,154.6092875,194.0895882,5.770952006,31.24379873,51.15790031,46.18939959
1/3/2024 10:00,173.5685611,154.6515651,194.1211343,5.786425122,32.57040357,51.39605868,37.92652147
1/3/2024 10:15,173.5355423,154.5592159,194.0357885,5.789633549,34.19951564,51.11877793,36.48855895
1/3/2024 10:30,173.5609987,154.5150292,194.0614976,5.766768458,32.71742149,51.70003633,27.20112701
1/3/2024 10:45,173.6007876,154.5170851,194.01429,5.742412409,33.11853189,52.12972569,14.22556714
1/3/2024 11:00,173.562862,154.5037448,193.9563016,5.722988975,34.02280909,52.16905949,42.23824511
1/3/2024 11:15,173.6439814,154.5355754,193.9240368,5.698978803,35.20658761,52.09738989,11.27994075
1/3/2024 11:30,173.6089376,154.488574,193.9382129,5.686802316,33.70139667,52.18713313,29.87420633
1/3/2024 11:45,173.5411177,154.4507662,193.9049976,5.677088679,34.48883554,52.60186159,48.58790242
1/3/2024 12:00,173.5413093,154.4538796,193.8223887,5.695336134,32.98289454,52.79322167,32.21747911
1/3/2024 12:15,173.5582127,154.4427606,193.7186767,5.691272883,34.71622509,52.53662694,28.0721633
1/3/2024 12:30,173.4570429,154.4351329,193.6988347,5.662888665,34.00156013,52.64295091,24.64608029
1/3/2024 12:45,173.4315514,154.4183396,193.7187194,5.652813823,36.73708674,52.36016975,21.59960322
1/3/2024 13:00,173.3567017,154.4173923,193.6568727,5.657698233,33.59785248,52.31872993,16.63999974
1/3/2024 13:15,173.281662,154.3754961,193.6337147,5.700779609,35.21053185,52.00498141,39.14445767
1/3/2024 13:30,173.2644992,154.3255524,193.6348258,5.726851542,35.40800673,51.66588407,21.18430004
1/3/2024 13:45,173.2926922,154.2728544,193.569883,5.73143575,33.83959958,51.70510928,32.63985409
1/3/2024 14:00,173.2632472,154.2038481,193.5765075,5.752247786,32.92508584,51.6869925,35.22164018
1/3/2024 14:15,173.2555453,154.3370121,193.5642706,5.72613702,32.72576769,51.47215844,44.54865658
1/3/2024 14:30,173.1696274,154.2757259,193.5407475,5.704386799,33.07233502,51.57054732,35.92674154
1/3/2024 14:45,173.1420916,154.277677,193.4322124,5.685397612,34.25549565,51.20348695,36.85122312
1/3/2024 15:00,173.0511256,154.2409542,193.3941746,5.728269555,33.51937818,50.78349475,34.81351099
1/3/2024 15:15,172.9364222,154.2245996,193.344839,5.687919294,31.61682578,50.86682577,33.74080474
1/3/2024 15:30,172.9064083,154.1456959,193.3497477,5.695110026,33.66494423,50.65347659,23.19214974
1/3/2024 15:45,172.8920926,154.179852,193.3521545,5.718614864,31.80775301,50.93895719,22.69341596
1/3/2024 16:00,172.9049963,154.0451281,193.3397099,5.733009688,31.89510111,50.93695132,38.47883502
1/3/2024 16:15,172.939381,154.048849,193.3523693,5.736390119,33.65574083,50.51791246,12.79319452
1/3/2024 16:30,172.8741042,154.073288,193.210947,5.756719279,30.53252252,51.0042401,49.42406671
1/3/2024 16:45,172.8438242,154.0621144,193.1933548,5.785922224,30.20244777,51.00139231,22.45411374
1/3/2024 17:00,172.8876508,154.1097264,193.0989721,5.774130568,29.55422837,51.15432817,38.49292844
1/3/2024 17:15,172.9543962,154.0632415,193.1473709,5.78215987,31.07047136,51.57495531,34.94628759
1/3/2024 17:30,172.9299599,154.1417359,193.2802686,5.764416903,30.8611856,51.35541315,14.99269729
1/3/2024 17:45,172.8800026,154.0700316,193.2575603,5.770333969,29.63550646,51.5352489,48.04006327
