Timestamp,Growth_Stage,N,P,K,pH,Temperature,Moisture (%),Rainfall (mm)
2024-01-01 06:45:00,vegetative,179.21231244114907,159.32209556352498,199.27918298079615,6.406632864423779,25.303608417192642,55.31403321822867,24.908380470915816
2024-01-01 07:00:00,vegetative,179.10183237411738,159.33294173304134,199.33292115968004,5.413105052512049,27.334541281714017,76.36031611730913,29.941316118904226
2024-01-01 07:15:00,vegetative,179.02066063182934,159.28244715433138,199.3301590750324,6.602887800002847,27.971942084814458,40.72398380020652,18.604275231791505
2024-01-01 07:30:00,vegetative,178.97345642624546,159.35925751135534,199.32804394636383,9.287806407091038,27.587211546486657,54.96407414435059,25.750476851330898
2024-01-01 07:45:00,vegetative,178.8933343255872,159.26268974105042,199.40948146431523,9.36175289337543,27.880292972370736,35.94311696036651,25.855614078627585
2024-01-01 08:00:00,vegetative,178.88199974504482,159.25510310340272,199.36819053974295,7.886769930851578,27.04517792369095,62.11681511419272,29.315521680416076
2024-01-01 08:15:00,vegetative,178.8347739022924,159.2610859221752,199.31520785561278,8.195869121115743,26.122372081940277,86.4340064248788,48.54934186513171
2024-01-01 08:30:00,vegetative,178.7199462924771,159.23466853228902,199.2449434874869,7.55524050830629,27.199114179696338,36.148009042301396,49.94690217405121
2024-01-01 08:45:00,vegetative,178.6907967516983,159.29607053926418,199.18086218169313,9.807123372142467,26.913926419426776,23.25017732706374,48.30901105780418
2024-01-01 09:00:00,vegetative,178.61460057559023,159.33571059294658,199.14982389236715,7.656762361789155,26.39542939100616,48.09061840401598,32.696161680263955
2024-01-01 09:15:00,vegetative,178.5862933228697,159.25670150927328,199.19198735462274,9.281385823443758,26.039663355187663,77.8437249309992,15.25400338874281
2024-01-01 09:30:00,vegetative,178.5279885259515,159.21821470350793,199.11519865989504,3.714221766625303,25.14245528292072,82.79948002110366,17.85320895966242
2024-01-01 09:45:00,vegetative,178.46618072508977,159.23032392852457,199.1181597698418,5.631055430539753,26.904138219160167,58.666530578512685,49.74768701627324
2024-01-01 10:00:00,vegetative,178.36081413364406,159.1284028915379,199.17029227166856,6.495891026497636,27.841488286621043,40.50672197636953,36.10283127749854
2024-01-01 10:15:00,vegetative,178.32455085041852,159.0639817216396,199.16188810492804,9.828870588351911,25.13032408275766,29.53810636997339,30.24098577801506
2024-01-01 10:30:00,vegetative,178.2803236799962,159.10523669075053,198.99956633637973,8.650849388097438,26.141190038748142,49.18860165126892,38.90514002957576
2024-01-01 10:45:00,vegetative,178.23402953901385,159.05570307474002,198.9735215441445,9.113950276295222,25.8489477959057,87.53221239547428,40.03804063412232
2024-01-01 11:00:00,vegetative,178.19829463257275,159.0682116964911,198.86066300905176,8.511689673773375,27.72001566063753,41.776943077067344,22.128595732019075
2024-01-01 11:15:00,vegetative,178.1435178145927,159.08676234740187,198.91545677304572,4.95698843016082,27.93896819015726,50.73172204815102,24.33293048527971
2024-01-01 11:30:00,vegetative,178.08593715740938,159.0517982247386,198.83050053318345,7.704823459803006,25.027367839378122,58.30623444981654,34.14835481121733
2024-01-01 11:45:00,vegetative,177.98555828791285,159.01709682009908,198.8321394852915,5.624173850987768,25.30861649325879,42.16241479587413,18.13285162432706
2024-01-01 12:00:00,vegetative,177.90184260854534,158.99968185296353,198.7314282372625,4.286697679906168,25.99176437449855,81.60154198874649,35.90264664178942
2024-01-01 12:15:00,vegetative,177.9171125754499,159.04580812614253,198.6901803528694,9.164669508629402,27.46407402824326,74.54163382683443,27.043292522504334
2024-01-01 12:30:00,vegetative,177.88106834283857,159.0226419623009,198.67108431725842,3.647641723122843,25.413320738209904,54.80421018710757,15.685239747682186
2024-01-01 12:45:00,vegetative,177.8274727409852,158.99479288077893,198.61389834243397,3.546328768386038,25.661987688392184,46.41506591957065,19.865889453393105
2024-01-01 13:00:00,vegetative,177.83607195351823,158.93348139971027,198.60173033319074,7.685501760760878,26.82091522515096,40.86258025579686,20.68372048432657
2024-01-01 13:15:00,vegetative,177.72719542494104,158.87553996117498,198.57983767835674,6.886395663313817,27.393031425630976,27.185708740826726,13.543106397198205
2024-01-01 13:30:00,vegetative,177.69586282072305,158.76088612068745,198.5243242348802,8.5369565179709,25.314961730120615,21.328330514588284,23.274544417334436
2024-01-01 13:45:00,vegetative,177.61975620614587,158.65289995724316,198.5023843505018,5.3776532412903695,27.596117041637765,71.98478832021516,42.87236211549002
2024-01-01 14:00:00,vegetative,177.54260413482749,158.64466033013596,198.4109071243113,8.893827145448572,25.14553422235261,79.07121936882122,24.912538047111195
2024-01-01 14:15:00,vegetative,177.4482746078519,158.60152982363186,198.38813275983352,6.218332120498262,27.485928942956114,79.40891706608193,47.02875760668653
2024-01-01 14:30:00,vegetative,177.3724204224978,158.51560810245698,198.26934151627052,6.13665642815592,27.328130344787397,69.41298677744282,10.416687869579992
2024-01-01 14:45:00,vegetative,177.36701659701933,158.52723945600923,198.28117069952506,9.653225542029642,26.115250177157407,32.5199679379358,16.901002164897395
2024-01-01 15:00:00,vegetative,177.36744704993782,158.54977950067766,198.20505528135683,4.650241092197854,27.157633603223022,66.05422757929537,39.45190664843514
2024-01-01 15:15:00,vegetative,177.3463173297713,158.5689011838442,198.1800125789629,4.655065367798652,27.11691793658709,32.41173397993964,31.301201562567837
2024-01-01 15:30:00,vegetative,177.26501096002022,158.47764937102863,198.13161820201103,5.872592130084836,26.683712731399257,48.51499171063342,29.480659447003564
2024-01-01 15:45:00,vegetative,177.20106878739043,158.55004630385858,198.03014816746776,8.70780916452518,27.693636702015294,33.208929775673276,40.13400095170137
2024-01-01 16:00:00,vegetative,177.22541356209723,158.519951671682,198.04527975781662,8.202823833693788,25.529625770637285,44.61626391839816,22.8276418277055
2024-01-01 16:15:00,vegetative,177.26193762614324,158.50442139608333,197.97397084252822,6.706467201944363,26.043890189819045,65.87520838806874,20.94487869528759
2024-01-01 16:30:00,vegetative,177.24773198993955,158.49768306932165,197.98630453106827,4.661606762572807,25.996939942690464,82.61168331764438,25.81016033938222
2024-01-01 16:45:00,vegetative,177.20416066603502,158.4325504557869,198.01772926083132,9.521407916585943,27.350103396923455,72.42285696255131,48.77481164073865
2024-01-01 17:00:00,vegetative,177.21389599227402,158.41419157898218,198.05009841089804,7.0195912416189445,27.0212164135988,39.75429123862658,27.9950926702206
2024-01-01 17:15:00,vegetative,177.1458299152943,158.37215414189274,198.04749514890057,8.444515505060561,27.986961088577164,83.78719742206829,22.685412993921727
2024-01-01 17:30:00,vegetative,177.1616920429805,158.29119981443824,198.00221042543507,5.611429175745924,26.050563906256347,24.459627958681928,45.7532490660105
2024-01-01 17:45:00,vegetative,177.0791397145911,158.25863031973256,198.07803350402938,8.044578498822277,27.330030283479484,83.05007829413367,15.511858710949697
2024-01-01 18:00:00,vegetative,177.11394286809656,158.22062436907535,198.0954057730024,5.239186798652876,26.616203919123702,49.20693990639365,47.68101107636393
2024-01-01 18:15:00,vegetative,177.0538074311502,158.27451578608463,198.0576445236411,3.809004681578332,27.70276918796612,87.02251548521654,25.723744475816943
2024-01-01 18:30:00,vegetative,177.01995667043394,158.24057618594662,198.04187192675818,4.146696424624793,25.14982049485309,68.89692940785889,40.9240598080775
2024-01-01 18:45:00,vegetative,176.9723898806546,158.25331203720296,198.01078978187527,5.833245945122867,26.141363979635326,72.07537467037349,44.43079618912315
2024-01-01 19:00:00,vegetative,176.93884987127362,158.15919801518604,198.03828070952312,7.131410098322453,26.93995398740158,60.82534872663714,32.70343259374707
2024-01-01 19:15:00,vegetative,176.90357702693709,158.0672119004136,198.00640479229796,9.12361140773264,26.033200692321945,27.01417743861198,44.50925250366979
2024-01-01 19:30:00,vegetative,176.71519918709134,158.10975574869474,197.9718946616647,6.454760732218455,25.35966950508239,82.33791095914177,39.46494137308652
2024-01-01 19:45:00,vegetative,176.77414734441172,158.13450193931249,197.95859632076548,9.959659678141291,25.787083071941428,46.48040867004899,44.20376147011392
2024-01-01 20:00:00,vegetative,176.70003673434275,158.0977424157159,198.00648083353326,5.72957648084442,26.229334573578974,64.05454137192817,37.2861931659537
2024-01-01 20:15:00,vegetative,176.73882393380947,158.06990925170913,198.0598619535697,3.8717499719789696,25.141189902244818,83.90525661082022,38.242104078215235
2024-01-01 20:30:00,vegetative,176.62483677543344,158.14227482748,198.08587442180806,3.502598001830612,26.641561748765508,89.88670605679089,44.15407632532858
2024-01-01 20:45:00,vegetative,176.65284121153775,158.07046284949672,198.06941722019675,5.22767569884142,25.59159596809625,40.67299640981408,26.633404897317256
2024-01-01 21:00:00,vegetative,176.63582569024325,158.08365051913748,198.1023539876443,9.409249288847404,26.767429742672203,69.72068300257685,45.84910540684226
2024-01-01 21:15:00,vegetative,176.69440848966812,158.0691528428819,198.04842218008042,9.118790744780185,27.885445141961355,61.19778954027606,18.38182950407356
2024-01-01 21:30:00,vegetative,176.61298498767374,158.16018197701848,198.01566155080374,3.7290269105330136,26.442853846819332,77.30967991401161,12.267793158824972
2024-01-01 21:45:00,vegetative,176.55325915251862,158.1670970341055,197.86332628519017,8.999778044734636,27.78433040790665,59.6303313938535,45.8958668812032
2024-01-01 22:00:00,vegetative,176.48820344455814,158.06702494389145,197.75704987751604,6.207855212940617,25.781782687845247,77.36272945122516,34.14452399227814
2024-01-01 22:15:00,vegetative,176.49933328597675,158.11044223405116,197.74587066211794,6.916501383880265,26.26900022299199,65.19919112108528,16.37776624829837
2024-01-01 22:30:00,vegetative,176.4443229907786,158.0973441618078,197.70936007734912,8.703208052868327,27.473653931264007,84.34690786472291,36.08763140525123
2024-01-01 22:45:00,vegetative,176.28517554406272,158.02971222356507,197.65846174787768,4.918084656309758,26.59382318615746,80.29449937690401,27.12124522196868
2024-01-01 23:00:00,vegetative,176.23381336353657,157.92737221354838,197.62170708363212,3.675619717256657,27.722090611829753,59.224304204694114,20.388443204098298
2024-01-01 23:15:00,vegetative,176.24981033959176,157.83456325399183,197.64227306463727,4.910503121531017,25.022515969311783,21.448207798946257,19.65268935246454
2024-01-01 23:30:00,vegetative,176.23664030411763,157.86445993023537,197.61639690512484,4.917832257883507,25.08667263105365,48.813560767717505,28.969900616010783
2024-01-01 23:45:00,vegetative,176.1817579285467,157.94013434660894,197.6268529079235,5.694298975580071,27.24046110157222,73.11226350587995,29.99324610145328
2024-01-02 00:00:00,vegetative,176.14265873599012,157.90395729780258,197.608795631816,6.856633396177939,26.843995595939177,81.00352593895788,36.33558236689749
2024-01-02 00:15:00,vegetative,176.16826028212233,157.93587911110714,197.60115148700692,5.839766300935356,26.610570909227295,84.50952030161413,25.661967904632412
2024-01-02 00:30:00,vegetative,176.0896914860284,157.91256539944968,197.52647938923383,3.6929536198815565,26.828001445965448,77.4264959726078,26.30013168150395
2024-01-02 00:45:00,vegetative,176.1213626676213,157.89214105345877,197.5038009431794,7.296909552579006,26.47002451661115,51.891218956993875,40.457963085871796
2024-01-02 01:00:00,vegetative,176.05692375086562,157.9105925994715,197.5036149452874,5.005475922353833,25.905925867721493,21.012797525120128,43.51089263847338
2024-01-02 01:15:00,vegetative,176.19574365663257,157.91352653671424,197.43510736325064,4.8360223567612035,25.983924933640303,26.317693317825217,24.756636635203048
2024-01-02 01:30:00,vegetative,176.1122896922739,157.9317654419121,197.3338779374888,9.733545569464038,26.574435586057355,23.670419976724453,36.41213787876491
2024-01-02 01:45:00,vegetative,176.13521313266602,157.9096552273649,197.398610168384,8.301621223102003,27.967011132173134,77.24889021771267,39.02002325505517
2024-01-02 02:00:00,vegetative,176.2036463859051,157.88883851856622,197.50607726258622,4.618602380547883,25.655631102675727,30.917698261246688,13.493815005463595
2024-01-02 02:15:00,vegetative,176.23628151682055,157.94431175068843,197.497982373346,7.778292192260595,27.356312740898623,24.005294139372097,18.91893229870317
2024-01-02 02:30:00,vegetative,176.21325735088328,157.88343603416584,197.45809050741167,5.141302479596804,25.950043483358414,20.529837055659936,48.050566775784404
2024-01-02 02:45:00,vegetative,176.19986824464493,157.92417792616124,197.4915424920269,7.113991711421461,27.268671467092037,57.11807923792616,38.192146049363046
2024-01-02 03:00:00,vegetative,176.18142951120942,157.87856912785549,197.44472613317348,7.220148989759289,25.941712025249565,68.27321210491296,46.67775568678037
2024-01-02 03:15:00,vegetative,176.1447250096236,157.85233743849872,197.3896894312227,8.202402198292958,26.51365107196211,37.913282998075886,28.159447915606272
2024-01-02 03:30:00,vegetative,176.11080611306997,157.78677193050873,197.3030489825428,7.387422067293539,27.76591266398457,79.23810285336637,34.21340281853013
2024-01-02 03:45:00,vegetative,176.07409905586925,157.7955624931118,197.254344061589,5.331361117290381,25.267873800773543,70.57844305122529,18.48124241511711
2024-01-02 04:00:00,vegetative,176.12293201227283,157.7193071157236,197.24504811031218,8.483039608647918,27.014291414554506,55.53545998814274,39.82594734049245
2024-01-02 04:15:00,vegetative,176.1614232150445,157.74054380824523,197.18579339685863,6.710231084965125,27.3010902390534,36.72746043787399,20.307858248095094
2024-01-02 04:30:00,vegetative,176.12782089998862,157.74774332217513,197.1991749619551,5.360670320338646,26.115568067520623,85.02714045108294,49.491159935371364
2024-01-02 04:45:00,vegetative,176.19964325381886,157.89726831904045,197.25914044584468,9.886724090515523,25.067998651345917,43.42794657721825,29.083225225660758
2024-01-02 05:00:00,vegetative,176.17488278992795,157.92797450300043,197.21043715869118,4.8912610233844465,27.71578420209244,77.56559899029062,42.008407315037495
2024-01-02 05:15:00,vegetative,176.1680773006982,157.81563327135353,197.21487636110865,7.14758838435173,26.197389093743148,68.37401548863951,49.3559214544007
2024-01-02 05:30:00,vegetative,176.08820831527956,157.65269935708707,197.2323940500528,8.650989951548983,27.612455077391296,60.471967583171455,48.7891337503996
2024-01-02 05:45:00,vegetative,176.1488261212363,157.58813496457972,197.22658837099763,7.641256917279939,25.47781275262368,40.101094680349966,36.09090217576096
2024-01-02 06:00:00,vegetative,176.1334136319235,157.5305541015865,197.17289434857597,4.976732094433028,25.08235935868064,86.78472858275038,34.07784650291053
2024-01-02 06:15:00,vegetative,176.1133298824219,157.466621812976,197.08783598022998,7.704573554248991,26.949689297276265,76.33315790133813,18.833992660350148
2024-01-02 06:30:00,vegetative,176.02984946774876,157.3954422242062,197.0499529138794,3.9836133752351897,25.458636321505846,73.77978197398915,41.2392854749629
2024-01-02 06:45:00,vegetative,175.9384315162837,157.22161014260558,196.99416972459426,8.235888011008264,27.628982087635425,40.13514204514615,21.42700753034747
2024-01-02 07:00:00,vegetative,175.89875543869894,157.0801410925643,196.95638449440926,9.495105002802987,26.44962189026203,20.509506478254064,38.37986962373966
2024-01-02 07:15:00,vegetative,175.90532361780677,157.1319720426775,196.99067792806176,3.8896308524173704,26.412643956841062,44.73403774538168,45.65039319689976
2024-01-02 07:30:00,vegetative,175.83550900317027,157.1259773730073,196.9451217329076,3.9138636649276255,27.667227882680958,68.9441350472161,10.478485988068957
2024-01-02 07:45:00,vegetative,175.76350631694856,157.07482308146876,196.8787635027746,8.141244203232844,26.011904387381712,45.60415822744112,10.856495824193036
2024-01-02 08:00:00,vegetative,175.64944891495338,157.0694754029148,196.91860183973688,8.447204871405042,27.641253679705432,74.56103892093692,25.597102469385426
2024-01-02 08:15:00,vegetative,175.6500092471946,157.09800678652635,196.99470875804468,8.157501141858939,26.621298073337357,89.54051659531173,13.58991350753534
2024-01-02 08:30:00,vegetative,175.5584961039716,157.08184860313466,197.01439057403684,4.850725184262906,27.448271392373243,56.370493957085316,18.313355869977528
2024-01-02 08:45:00,vegetative,175.50601356621632,157.04630479334338,196.98117791421473,7.4780282046171145,27.964547992665366,89.1410288046112,23.544787199265457
2024-01-02 09:00:00,vegetative,175.5381552471036,156.98787977357884,196.98088779463455,4.1866201059494585,25.794109963591634,87.97503511980783,48.021894365972926
2024-01-02 09:15:00,vegetative,175.51466176287892,156.93379252188188,196.9981548221124,4.825959964510501,27.9435779121106,20.426713348730868,25.034683498858378
2024-01-02 09:30:00,vegetative,175.5169239424808,156.98243128879858,197.00172185138032,5.36473233565678,25.59985324951473,43.28834769318476,16.414547820372697
2024-01-02 09:45:00,vegetative,175.47920214369134,156.92109893178588,196.92234228798137,4.286532719044962,25.096448334634104,68.83425815066796,45.55542692025918
2024-01-02 10:00:00,vegetative,175.42542158917442,156.82752139490427,196.92415323780145,5.924906420514921,26.41891250893755,69.40857416366987,44.5656670333922
2024-01-02 10:15:00,vegetative,175.35065274204726,156.84712985389194,196.90764948618934,5.376576317198416,27.278236103072384,83.78229956665781,16.327833501779004
2024-01-02 10:30:00,vegetative,175.35607472584925,156.8087323595149,196.85667905226927,4.609279413717388,27.022600843088526,60.27683558879465,33.052725989978
2024-01-02 10:45:00,vegetative,175.38786672805566,156.90883939500182,196.81938382984796,6.889717431073803,26.108041955209437,67.25927007222529,10.33477898771768
2024-01-02 11:00:00,vegetative,175.4005149064773,156.91404534110293,196.7614841848253,7.389919433919713,26.525131808165053,53.40396853278719,28.252636371368194
2024-01-02 11:15:00,vegetative,175.33355305774708,156.89420632556468,196.67383178566618,7.693605450804446,26.22123073657687,67.01936516788008,25.198175484493337
2024-01-02 11:30:00,vegetative,175.25382246741208,156.8442226966563,196.6598207366626,8.876753782294717,27.35128810319748,47.41851909938658,33.35833609958685
2024-01-02 11:45:00,vegetative,175.28248261103533,156.81355648103064,196.59979549351692,3.8911915841575238,25.724225631704847,72.73147167234806,18.728689421317295
2024-01-02 12:00:00,vegetative,175.29258478272968,156.77918258135443,196.6143369609148,6.047331578916298,25.657821502916953,66.64706826970803,49.8643110856256
2024-01-02 12:15:00,vegetative,175.19394595014248,156.8120310952724,196.66123896952575,9.68158134311486,27.54740984354031,52.29432683331726,25.926928907415167
2024-01-02 12:30:00,vegetative,175.1421452571265,156.83596731797724,196.6463579759595,6.169766578123598,27.21333206238431,59.96530129633884,20.158009674597437
2024-01-02 12:45:00,vegetative,175.0987402365755,156.81834537932107,196.5829445948916,7.376934076720489,26.706039224232008,48.77742855999806,35.56881787534144
2024-01-02 13:00:00,vegetative,175.06787063719787,156.80058435434665,196.5248517681889,9.04568864983998,25.72711260284574,71.84254638806999,33.0696450811843
2024-01-02 13:15:00,vegetative,175.09973228368148,156.7649723541861,196.43416408972809,5.889510596261174,27.266065965368565,86.04525222191563,37.68053562275648
2024-01-02 13:30:00,vegetative,175.0448135997108,156.77218847605567,196.44929326647542,7.948838967205201,26.12709781337416,80.84522725163399,46.96258708132265
2024-01-02 13:45:00,vegetative,174.9953504771387,156.74794681954214,196.46232595708335,9.227334575979967,27.681718486888435,83.03963647229179,36.20317921168981
2024-01-02 14:00:00,vegetative,175.00832997187442,156.60470980269488,196.51214269309358,7.636120469128231,26.076026676798527,46.11435028009073,28.565247511906243
2024-01-02 14:15:00,vegetative,174.98596743922877,156.70648030750147,196.4911747472338,8.650228926793357,26.251560180362716,52.32130280114776,48.07152425880602
2024-01-02 14:30:00,vegetative,175.00710783303816,156.5941165904228,196.4569982767236,8.673287816015375,27.406049231651327,43.48477042316499,13.12420747697673
2024-01-02 14:45:00,vegetative,174.97122042886545,156.55682794646245,196.43782853034216,9.79826562976289,27.589138932430423,30.925822754728262,21.41511818735522
2024-01-02 15:00:00,vegetative,174.9506084846811,156.5524936066887,196.37101482733226,6.508366062319877,26.280348647291905,62.88425454525089,42.146359400000755
2024-01-02 15:15:00,vegetative,175.01821950383965,156.56708126637372,196.33488928331133,3.622266580555565,26.954762014512315,69.19563307520613,31.808976770964016
2024-01-02 15:30:00,vegetative,174.99521395308693,156.56852768844698,196.29010079301702,8.095615931247579,26.441035132598063,57.1017097869017,45.797437235706354
2024-01-02 15:45:00,vegetative,174.94221246415927,156.46263895997018,196.17605252283823,6.785095466719648,25.356596758155643,52.601230271020476,32.400166450209966
2024-01-02 16:00:00,vegetative,174.91758271256424,156.36261713914206,196.07149466827238,9.646361090673759,25.083558451307958,20.577277769119522,12.372057328493318
2024-01-02 16:15:00,vegetative,174.84466045324137,156.35936086593998,195.98448387872284,7.83559684611291,25.965042892044124,34.967862973874354,14.425833923733883
2024-01-02 16:30:00,vegetative,174.77669694650547,156.33633283148072,195.91527815454987,8.32629846840523,27.044405594110504,85.06025566737519,23.73483746889979
2024-01-02 16:45:00,vegetative,174.67070643544193,156.2743285888674,195.81104034299355,7.7926790854259735,26.562078957017498,34.9170610510909,33.97656828546182
2024-01-02 17:00:00,vegetative,174.58647335341607,156.3175079628636,195.73357400401147,4.254898947725799,25.885780027867508,52.26759733624107,30.35251023684003
2024-01-02 17:15:00,vegetative,174.53306420665132,156.38345252460817,195.66779575260855,9.254097329568655,27.54476231862146,52.08619342285434,19.89701340370937
2024-01-02 17:30:00,vegetative,174.61890229349652,156.3605297456259,195.66435088268426,9.166910333454453,25.52626624294388,61.33614085207895,38.65491891755634
2024-01-02 17:45:00,vegetative,174.7180863744922,156.33153563981486,195.66815145891317,6.37325130266789,25.858913022030713,22.89820014289886,38.01717757832947
2024-01-02 18:00:00,vegetative,174.71242802056844,156.30610406181293,195.55528021670756,8.205257960725177,26.143329649059762,21.308383178340016,40.09630571436743
2024-01-02 18:15:00,vegetative,174.72010535315545,156.32340846530485,195.52670899941242,7.164016973394482,25.275404981625947,77.01969457339854,47.36765078986495
2024-01-02 18:30:00,vegetative,174.7664249557194,156.3111052956994,195.41452954152976,6.922284614983953,25.232196269039562,59.0091797714023,19.781057258353822
2024-01-02 18:45:00,vegetative,174.79848276089936,156.21157064347474,195.31862288243045,6.307928309227721,26.4274357861891,75.25397161178482,21.224229641918622
2024-01-02 19:00:00,vegetative,174.79366881660386,156.16417470145674,195.4037874442008,5.490221837999593,27.37726380743688,55.631123381257396,36.97867519947935
2024-01-02 19:15:00,vegetative,174.7257738683692,156.04389488521443,195.31933431200386,6.441670337021597,26.11735830194712,84.12220746997383,14.42699916468996
2024-01-02 19:30:00,vegetative,174.74852141494057,156.10346139145813,195.2398486461285,5.764163816416157,26.673043430912873,80.48060784937363,25.121516184122083
2024-01-02 19:45:00,vegetative,174.68230538796598,156.03112620891997,195.10028207450662,7.986109873356169,27.592576554852872,70.44999663545428,46.4108622372909
2024-01-02 20:00:00,vegetative,174.62448660400793,155.93782318235006,195.13612113637708,3.9780919251212254,27.90757397770568,83.94572207857799,25.644438927995772
2024-01-02 20:15:00,vegetative,174.6256740779367,155.93438030479047,195.15284933301845,5.552422519380698,25.291484564719912,31.436726543646795,23.736629490475437
2024-01-02 20:30:00,vegetative,174.5581677203412,155.85616699527336,195.179541548556,6.289394341209315,26.54873754497229,57.730353137802545,22.15878417176393
2024-01-02 20:45:00,vegetative,174.55631339209472,155.8380384037479,195.0729696629288,6.602418882105036,26.903579141680087,32.07493420143425,26.467504980561092
2024-01-02 21:00:00,vegetative,174.57532742650375,155.71989618886514,194.996356631087,9.617672729407882,26.057477860462907,69.46065633019728,15.247501676720434
2024-01-02 21:15:00,vegetative,174.68423461879377,155.72945695979817,194.947105600507,4.49037070583672,27.045791101363776,37.20660353921764,32.097206678858356
2024-01-02 21:30:00,vegetative,174.68886162730084,155.701444206365,194.9428625838345,9.390509781672614,25.479702952996924,23.138896249830125,11.410520724205874
2024-01-02 21:45:00,vegetative,174.65280727916726,155.58908007562272,194.89871296664973,9.474952843148628,27.73231900295811,73.6205644662854,33.885693951633556
2024-01-02 22:00:00,vegetative,174.58877479114204,155.53880840250633,194.87660173054513,8.710883306520955,26.386629513090146,81.04376782746769,42.59922340838324
2024-01-02 22:15:00,vegetative,174.50458388067312,155.46403753940737,194.92006076480573,7.959440028739944,25.792674423947414,40.24155426914143,40.928501547260296
2024-01-02 22:30:00,vegetative,174.51945698825637,155.42511978227031,194.91672533462162,7.098707637635324,27.58419234428893,34.606827804709354,17.466959287829642
2024-01-02 22:45:00,vegetative,174.41378621141848,155.33813733727345,194.88765745684012,7.165388606196744,26.399832148088766,74.74474565913297,29.61769010077868
